Date,Home_Team,Away_Team,HT_Runs,HT_Hits,HT_Errors,AT_Runs,AT_Hits,AT_Errors
2013-07-19,Yankees,Red Sox,2,5,0,4,8,1
2013-07-19,Phillies,Mets,13,15,0,8,12,3
2013-07-19,Pirates,Reds,3,10,1,5,8,0
2013-07-19,Orioles,Rangers,3,6,0,1,9,0
2013-07-19,Braves,White Sox,6,9,0,4,9,0
2013-07-19,Indians,Twins,2,4,2,3,6,0
2013-07-19,Tigers,Royals,0,2,1,1,5,0
2013-07-19,Mariners,Astros,10,11,0,7,16,0
2013-07-19,Marlins,Brewers,0,6,0,2,5,1
2013-07-19,Padres,Cardinals,6,13,0,9,14,0
2013-07-19,Cubs,Rockies,3,8,0,1,5,0
2013-07-19,Athletics,Angels,1,7,1,4,8,1
2013-07-19,D-backs,Giants,0,5,0,2,8,0
2013-07-20,Rays,Blue Jays,4,12,1,3,6,1
2013-07-20,Phillies,Mets,4,10,0,5,9,1
2013-07-20,Braves,White Sox,6,10,1,10,13,1
2013-07-20,Yankees,Red Sox,5,12,1,2,7,1
2013-07-20,Pirates,Reds,4,8,1,5,10,3
2013-07-20,Dodgers,Nationals,3,11,0,1,10,1
2013-07-20,Indians,Twins,2,5,1,3,6,0
2013-07-20,Tigers,Royals,5,13,2,6,9,0
2013-07-20,Marlins,Brewers,0,5,0,6,12,1
2013-07-20,Mariners,Astros,4,1,0,2,7,0
2013-07-20,Padres,Cardinals,5,9,0,3,4,0
2013-07-20,Cubs,Rockies,3,8,2,9,13,0
2013-07-20,Orioles,Rangers,7,17,1,4,14,1
2013-07-20,D-backs,Giants,3,9,0,4,8,2
2013-07-20,Athletics,Angels,0,3,0,2,8,0
2013-07-21,Rays,Blue Jays,4,8,1,3,8,0
2013-07-21,Phillies,Mets,0,4,0,5,7,0
2013-07-21,Pirates,Reds,3,7,0,2,3,0
2013-07-21,Dodgers,Nationals,9,15,1,2,4,0
2013-07-21,Braves,White Sox,1,9,1,3,5,0
2013-07-21,Indians,Twins,7,9,1,1,2,1
2013-07-21,Tigers,Royals,4,11,1,1,7,0
2013-07-21,Mariners,Astros,12,13,2,5,9,1
2013-07-21,Marlins,Brewers,0,4,0,1,7,2
2013-07-21,Padres,Cardinals,2,10,1,3,8,0
2013-07-21,Athletics,Angels,6,9,0,0,4,3
2013-07-21,D-backs,Giants,3,8,2,1,5,0
2013-07-21,Cubs,Rockies,3,10,1,4,5,1
2013-07-21,Orioles,Rangers,4,10,0,2,6,2
2013-07-21,Yankees,Red Sox,7,13,1,8,11,3
2013-07-22,Yankees,Rangers,0,3,0,3,8,0
2013-07-22,Pirates,Nationals,6,8,0,5,9,0
2013-07-22,Dodgers,Blue Jays,14,16,0,5,13,5
2013-07-22,Braves,Mets,2,6,0,1,5,0
2013-07-22,Rays,Red Sox,3,8,0,0,2,0
2013-07-22,Orioles,Royals,9,18,0,2,5,1
2013-07-22,Tigers,White Sox,7,10,0,3,5,3
2013-07-22,Athletics,Astros,4,8,2,3,6,1
2013-07-22,Padres,Brewers,5,6,1,3,4,0
2013-07-22,Marlins,Rockies,3,9,0,1,9,0
2013-07-22,Cubs,D-backs,4,11,0,2,6,0
2013-07-22,Twins,Angels,4,12,0,3,9,1
2013-07-22,Indians,Mariners,1,5,0,2,6,0
2013-07-22,Reds,Giants,11,17,0,0,7,1
2013-07-23,Reds,Giants,9,15,0,3,8,0
2013-07-23,Giants,Reds,5,9,2,3,10,0
2013-07-23,Pirates,Nationals,5,10,0,1,3,2
2013-07-23,Dodgers,Blue Jays,10,13,2,9,15,0
2013-07-23,Braves,Mets,1,7,0,4,9,0
2013-07-23,Rays,Red Sox,2,7,1,6,12,0
2013-07-23,Yankees,Rangers,5,8,1,4,6,0
2013-07-23,Orioles,Royals,2,5,0,3,11,1
2013-07-23,Tigers,White Sox,6,8,0,2,5,4
2013-07-23,Athletics,Astros,4,9,3,5,8,1
2013-07-23,Padres,Brewers,6,15,1,2,4,0
2013-07-23,Phillies,Cardinals,1,7,0,4,11,0
2013-07-23,Marlins,Rockies,4,11,1,2,5,1
2013-07-23,Cubs,D-backs,4,7,0,10,14,2
2013-07-23,Twins,Angels,10,15,0,3,10,0
2013-07-23,Indians,Mariners,3,11,3,4,9,0
2013-07-24,Athletics,Astros,4,6,0,3,7,0
2013-07-24,Twins,Angels,0,2,0,1,7,0
2013-07-24,Indians,Mariners,10,13,2,1,2,1
2013-07-24,Pirates,Nationals,4,5,0,2,5,1
2013-07-24,Dodgers,Blue Jays,8,16,3,3,5,2
2013-07-24,Braves,Mets,8,8,0,2,6,2
2013-07-24,Rays,Red Sox,5,11,0,1,5,1
2013-07-24,Yankees,Rangers,1,6,0,3,9,2
2013-07-24,Orioles,Royals,3,8,1,4,9,2
2013-07-24,Tigers,White Sox,6,11,1,2,11,1
2013-07-24,Padres,Brewers,1,5,1,3,9,0
2013-07-24,Phillies,Cardinals,3,9,0,11,16,1
2013-07-24,Marlins,Rockies,1,10,1,2,7,1
2013-07-24,Cubs,D-backs,7,11,1,6,12,2
2013-07-24,Reds,Giants,8,13,2,3,15,1
2013-07-25,Braves,Mets,4,5,2,7,14,1
2013-07-25,Pirates,Nationals,7,12,3,9,14,0
2013-07-25,Yankees,Rangers,2,10,0,0,7,1
2013-07-25,Tigers,White Sox,4,5,2,7,11,1
2013-07-25,Padres,Brewers,10,16,0,8,13,1
2013-07-25,Marlins,Rockies,5,8,2,3,7,0
2013-07-25,Astros,Blue Jays,0,2,0,4,7,0
2013-07-25,Phillies,Cardinals,1,7,1,3,5,0
2013-07-25,Orioles,Royals,1,8,0,7,10,0
2013-07-25,Cubs,D-backs,1,6,0,3,7,0
2013-07-25,Angels,Athletics,8,12,0,3,6,0
2013-07-25,Reds,Dodgers,5,9,1,2,9,0
2013-07-25,Twins,Mariners,2,8,0,8,11,3
2013-07-25,Rays,Red Sox,,,,,,
2013-07-26,Mets,Nationals,11,13,0,0,8,0
2013-07-26,Mets,Nationals,1,8,1,2,6,1
2013-07-26,Red Sox,Orioles,0,4,1,6,10,0
2013-07-26,Rays,Yankees,10,12,0,6,11,2
2013-07-26,Rangers,Indians,8,14,3,11,18,2
2013-07-26,Astros,Blue Jays,6,11,2,12,15,0
2013-07-26,Phillies,Tigers,1,4,0,2,6,1
2013-07-26,Pirates,Marlins,0,5,0,2,8,0
2013-07-26,Cardinals,Braves,1,4,1,4,8,0
2013-07-26,Royals,White Sox,5,10,0,1,9,1
2013-07-26,Brewers,Rockies,3,8,2,8,9,0
2013-07-26,Padres,D-backs,0,3,1,10,17,0
2013-07-26,Angels,Athletics,4,10,1,6,10,2
2013-07-26,Reds,Dodgers,1,6,0,2,7,0
2013-07-26,Twins,Mariners,3,8,1,2,12,0
2013-07-26,Cubs,Giants,3,8,0,2,5,2
2013-07-27,Rays,Yankees,1,8,1,0,2,0
2013-07-27,Astros,Blue Jays,8,8,0,6,11,0
2013-07-27,Angels,Athletics,1,5,0,3,7,0
2013-07-27,Mets,Nationals,1,4,0,4,6,1
2013-07-27,Cardinals,Braves,0,2,0,2,9,0
2013-07-27,Twins,Mariners,4,7,0,0,6,1
2013-07-27,Red Sox,Orioles,7,10,1,3,8,0
2013-07-27,Rangers,Indians,0,5,0,1,3,0
2013-07-27,Phillies,Tigers,0,2,1,10,15,0
2013-07-27,Royals,White Sox,1,7,1,0,5,0
2013-07-27,Pirates,Marlins,7,14,2,4,11,0
2013-07-27,Brewers,Rockies,7,12,1,5,8,1
2013-07-27,Padres,D-backs,12,9,0,3,6,2
2013-07-27,Cubs,Giants,1,5,0,0,5,2
2013-07-27,Reds,Dodgers,1,2,0,4,10,0
2013-07-28,Rays,Yankees,5,10,0,6,12,0
2013-07-28,Rangers,Indians,0,2,0,6,13,0
2013-07-28,Astros,Blue Jays,1,5,2,2,7,1
2013-07-28,Phillies,Tigers,4,9,3,12,13,0
2013-07-28,Pirates,Marlins,2,6,0,3,4,0
2013-07-28,Red Sox,Orioles,5,10,1,0,5,0
2013-07-28,Mets,Nationals,1,8,2,14,18,0
2013-07-28,Royals,White Sox,4,8,0,2,7,1
2013-07-28,Angels,Athletics,6,7,1,10,10,0
2013-07-28,Cubs,Giants,2,5,2,1,5,0
2013-07-28,Reds,Dodgers,0,3,0,1,5,0
2013-07-28,Brewers,Rockies,5,10,0,6,12,1
2013-07-28,Padres,D-backs,1,7,0,0,3,0
2013-07-28,Twins,Mariners,4,9,1,6,8,0
2013-07-28,Cardinals,Braves,2,8,2,5,12,0
2013-07-29,Rays,Red Sox,2,9,0,1,5,0
2013-07-29,Angels,Rangers,3,7,1,4,9,0
2013-07-29,White Sox,Indians,2,6,1,3,4,2
2013-07-29,Cardinals,Pirates,2,7,0,9,9,0
2013-07-29,Rockies,Braves,8,15,1,9,12,0
2013-07-29,Mets,Marlins,6,10,1,5,6,0
2013-07-29,Brewers,Cubs,5,7,1,0,6,1
2013-07-29,Blue Jays,Athletics,4,5,1,9,12,0
2013-07-29,Reds,Padres,1,7,1,2,5,0
2013-07-30,Brewers,Cubs,6,10,1,5,12,0
2013-07-30,Cardinals,Pirates,1,6,2,2,6,1
2013-07-30,Cardinals,Pirates,0,3,1,6,11,2
2013-07-30,White Sox,Indians,4,11,0,7,11,0
2013-07-30,Astros,Orioles,3,7,0,4,3,0
2013-07-30,Giants,Phillies,3,9,1,7,10,0
2013-07-30,Nationals,Tigers,1,6,0,5,8,0
2013-07-30,D-backs,Rays,2,5,0,5,10,0
2013-07-30,Rockies,Braves,3,7,0,11,14,0
2013-07-30,Mariners,Red Sox,2,8,1,8,11,0
2013-07-30,Mets,Marlins,4,9,0,2,4,0
2013-07-30,Brewers,Cubs,3,6,2,2,7,1
2013-07-30,Angels,Rangers,11,16,0,14,19,1
2013-07-30,Royals,Twins,7,12,0,2,5,0
2013-07-30,Blue Jays,Athletics,5,9,0,0,7,2
2013-07-30,Reds,Padres,2,5,0,4,10,0
2013-07-30,Yankees,Dodgers,2,5,0,3,10,0
2013-07-31,Nationals,Tigers,1,5,1,11,15,0
2013-07-31,Blue Jays,Athletics,5,11,4,2,8,0
2013-07-31,Reds,Padres,4,11,1,1,6,1
2013-07-31,White Sox,Indians,5,10,1,6,10,0
2013-07-31,Astros,Orioles,11,15,0,0,7,1
2013-07-31,Cardinals,Pirates,4,13,0,5,10,1
2013-07-31,Giants,Phillies,9,14,0,2,5,2
2013-07-31,D-backs,Rays,7,14,1,0,3,0
2013-07-31,Rockies,Braves,0,5,2,9,15,1
2013-07-31,Mariners,Red Sox,4,16,1,5,13,0
2013-07-31,Mets,Marlins,2,8,1,3,6,1
2013-07-31,Angels,Rangers,1,4,1,2,9,0
2013-07-31,Brewers,Cubs,1,9,2,6,8,0
2013-07-31,Royals,Twins,4,13,1,3,11,1
2013-07-31,Yankees,Dodgers,3,6,0,0,6,1
2013-08-01,White Sox,Indians,1,5,1,6,14,0
2013-08-01,Mets,Marlins,0,6,1,3,6,0
2013-08-01,Royals,Twins,7,11,0,2,5,1
2013-08-01,Astros,Orioles,3,6,1,6,11,0
2013-08-01,Cardinals,Pirates,13,17,0,0,5,1
2013-08-01,Giants,Phillies,2,11,1,1,7,0
2013-08-01,D-backs,Rangers,1,8,1,7,11,0
2013-08-01,Rockies,Braves,2,9,0,11,14,0
2013-08-01,Mariners,Red Sox,7,11,0,8,13,0
2013-08-01,Dodgers,Cubs,6,12,1,4,5,0
2013-08-01,Blue Jays,Angels,2,6,2,8,12,1
2013-08-02,Dodgers,Cubs,6,9,0,2,14,1
2013-08-02,Rockies,Pirates,4,9,0,2,8,0
2013-08-02,Mariners,Orioles,8,12,2,11,11,0
2013-08-02,Braves,Phillies,6,10,0,4,6,1
2013-08-02,White Sox,Tigers,1,7,0,2,6,1
2013-08-02,D-backs,Red Sox,7,16,1,6,9,0
2013-08-02,Royals,Mets,2,6,0,4,11,1
2013-08-02,Giants,Rays,4,8,0,1,8,0
2013-08-02,Cardinals,Reds,13,14,0,3,6,0
2013-08-02,Indians,Marlins,0,3,2,10,16,0
2013-08-02,Astros,Twins,3,7,1,4,11,0
2013-08-02,Nationals,Brewers,4,12,1,1,5,2
2013-08-02,Rangers,Athletics,8,12,0,3,7,1
2013-08-02,Blue Jays,Angels,5,8,0,7,14,1
2013-08-02,Yankees,Padres,2,7,1,7,15,0
2013-08-03,Royals,Mets,4,9,0,3,8,0
2013-08-03,Dodgers,Cubs,3,10,1,0,8,1
2013-08-03,Rangers,Athletics,2,7,0,4,8,0
2013-08-03,Braves,Phillies,5,5,1,4,7,2
2013-08-03,Rockies,Pirates,2,6,0,5,11,0
2013-08-03,Mariners,Orioles,8,15,0,4,6,0
2013-08-03,White Sox,Tigers,0,4,0,3,6,0
2013-08-03,D-backs,Red Sox,2,6,1,5,9,0
2013-08-03,Astros,Twins,4,10,1,6,9,0
2013-08-03,Giants,Rays,1,7,0,2,9,0
2013-08-03,Cardinals,Reds,3,4,1,8,9,0
2013-08-03,Nationals,Brewers,3,7,0,0,4,0
2013-08-03,Indians,Marlins,4,9,0,3,6,1
2013-08-03,Yankees,Padres,3,5,0,0,5,0
2013-08-03,Blue Jays,Angels,3,8,1,7,10,1
2013-08-04,White Sox,Tigers,2,10,0,3,9,0
2013-08-04,Royals,Mets,6,13,0,2,8,0
2013-08-04,Cardinals,Reds,15,19,0,2,4,2
2013-08-04,Indians,Marlins,2,11,0,0,4,0
2013-08-04,D-backs,Red Sox,0,8,1,4,9,1
2013-08-04,Rockies,Pirates,1,8,1,5,8,1
2013-08-04,Mariners,Orioles,3,6,0,2,8,0
2013-08-04,Giants,Rays,3,9,0,4,6,0
2013-08-04,Astros,Twins,2,9,0,3,5,0
2013-08-04,Nationals,Brewers,5,8,1,8,8,1
2013-08-04,Dodgers,Cubs,1,2,0,0,7,1
2013-08-04,Blue Jays,Angels,6,12,0,5,9,3
2013-08-04,Rangers,Athletics,4,6,0,0,5,2
2013-08-04,Yankees,Padres,3,6,0,6,9,0
2013-08-04,Braves,Phillies,4,9,1,1,4,0
2013-08-05,Braves,Nationals,3,8,0,2,9,1
2013-08-05,Tigers,Indians,4,12,0,2,5,1
2013-08-05,Dodgers,Cardinals,3,7,1,2,8,0
2013-08-05,Red Sox,Astros,0,5,0,2,8,1
2013-08-05,Twins,Royals,0,4,0,13,16,0
2013-08-05,Yankees,White Sox,1,9,0,8,14,0
2013-08-05,Rangers,Angels,5,7,0,2,6,0
2013-08-05,Blue Jays,Mariners,3,7,1,1,8,0
2013-08-05,Brewers,Giants,2,7,2,4,8,0
2013-08-06,Braves,Nationals,2,8,1,1,5,0
2013-08-06,Tigers,Indians,5,7,0,1,4,0
2013-08-06,Marlins,Pirates,3,11,0,4,8,1
2013-08-06,Cubs,Phillies,8,12,0,9,13,2
2013-08-06,Rockies,Mets,2,7,0,3,6,1
2013-08-06,Athletics,Reds,1,5,1,3,8,1
2013-08-06,Red Sox,Astros,15,15,0,10,11,2
2013-08-06,Twins,Royals,7,8,0,0,4,1
2013-08-06,Yankees,White Sox,2,7,0,3,10,0
2013-08-06,Dodgers,Cardinals,1,9,0,5,8,1
2013-08-06,Rays,D-backs,1,7,0,6,8,0
2013-08-06,Rangers,Angels,8,12,0,3,9,1
2013-08-06,Orioles,Padres,4,10,1,1,7,0
2013-08-06,Blue Jays,Mariners,7,11,0,2,8,4
2013-08-06,Brewers,Giants,3,5,0,1,6,2
2013-08-07,Athletics,Reds,5,11,0,6,10,0
2013-08-07,Orioles,Padres,10,13,0,3,7,3
2013-08-07,Blue Jays,Mariners,7,11,1,9,11,0
2013-08-07,Braves,Nationals,6,15,0,3,5,0
2013-08-07,Tigers,Indians,6,14,0,5,14,1
2013-08-07,Marlins,Pirates,2,7,0,4,6,0
2013-08-07,Cubs,Phillies,5,7,0,2,8,1
2013-08-07,Rockies,Mets,0,4,0,5,9,0
2013-08-07,Red Sox,Astros,7,12,0,5,8,0
2013-08-07,Twins,Royals,2,10,0,5,14,0
2013-08-07,Yankees,White Sox,5,11,0,6,12,0
2013-08-07,Dodgers,Cardinals,13,18,2,4,10,1
2013-08-07,Rays,D-backs,8,16,0,9,12,0
2013-08-07,Rangers,Angels,10,16,0,3,7,1
2013-08-07,Brewers,Giants,6,10,0,1,3,1
2013-08-08,Rockies,Mets,1,8,1,2,6,0
2013-08-08,Marlins,Pirates,4,9,1,5,12,1
2013-08-08,Cubs,Phillies,1,6,0,12,14,0
2013-08-08,Brewers,Giants,1,3,0,4,10,0
2013-08-08,Tigers,Indians,10,12,1,3,6,2
2013-08-08,Red Sox,Royals,1,7,2,5,7,0
2013-08-08,Dodgers,Cardinals,5,10,1,1,7,1
2013-08-09,Twins,White Sox,7,7,0,5,7,0
2013-08-09,Angels,Indians,5,7,0,2,7,0
2013-08-09,Tigers,Yankees,3,12,1,4,10,0
2013-08-09,Phillies,Nationals,2,4,0,9,12,0
2013-08-09,Athletics,Blue Jays,14,17,1,6,11,0
2013-08-09,Padres,Reds,2,6,2,7,10,0
2013-08-09,Marlins,Braves,0,4,1,5,7,0
2013-08-09,Twins,White Sox,3,9,0,2,8,0
2013-08-09,Red Sox,Royals,6,11,0,9,16,0
2013-08-09,Rangers,Astros,9,12,0,5,9,0
2013-08-09,Cubs,Cardinals,3,5,0,0,7,0
2013-08-09,Pirates,Rockies,1,10,1,10,16,0
2013-08-09,Mets,D-backs,4,8,0,5,10,0
2013-08-09,Brewers,Mariners,10,11,3,5,7,3
2013-08-09,Rays,Dodgers,6,12,2,7,13,1
2013-08-09,Orioles,Giants,5,9,0,2,6,0
2013-08-10,Tigers,Yankees,9,17,0,3,6,0
2013-08-10,Athletics,Blue Jays,4,11,2,5,5,0
2013-08-10,Orioles,Giants,2,8,0,3,6,1
2013-08-10,Twins,White Sox,4,8,1,5,7,1
2013-08-10,Rays,Dodgers,0,6,0,5,12,0
2013-08-10,Angels,Indians,7,10,0,2,7,4
2013-08-10,Phillies,Nationals,5,8,0,8,11,1
2013-08-10,Red Sox,Royals,5,12,0,3,10,0
2013-08-10,Marlins,Braves,1,3,0,0,3,1
2013-08-10,Padres,Reds,3,4,0,1,4,4
2013-08-10,Rangers,Astros,5,7,1,4,8,2
2013-08-10,Cubs,Cardinals,6,10,0,5,9,0
2013-08-10,Mets,D-backs,4,9,0,1,11,0
2013-08-10,Pirates,Rockies,4,10,2,6,10,0
2013-08-10,Brewers,Mariners,10,16,1,0,4,0
2013-08-11,Angels,Indians,5,8,0,6,8,1
2013-08-11,Tigers,Yankees,4,13,1,5,8,1
2013-08-11,Athletics,Blue Jays,6,10,2,4,7,1
2013-08-11,Padres,Reds,2,11,0,3,5,2
2013-08-11,Marlins,Braves,4,6,0,9,12,1
2013-08-11,Red Sox,Royals,3,7,0,4,9,1
2013-08-11,Twins,White Sox,5,9,1,2,7,0
2013-08-11,Rangers,Astros,6,8,0,1,4,2
2013-08-11,Cubs,Cardinals,4,9,1,8,13,1
2013-08-11,Orioles,Giants,10,12,0,2,7,1
2013-08-11,Mets,D-backs,9,11,1,5,11,1
2013-08-11,Pirates,Rockies,2,6,2,3,6,1
2013-08-11,Brewers,Mariners,0,5,0,2,4,0
2013-08-11,Phillies,Nationals,0,4,1,6,13,0
2013-08-11,Rays,Dodgers,2,3,0,8,14,4
2013-08-12,Athletics,Blue Jays,5,7,1,1,7,0
2013-08-12,Rangers,Astros,2,9,0,1,1,1
2013-08-12,Angels,Yankees,1,5,0,2,7,0
2013-08-12,Phillies,Braves,5,8,0,1,6,0
2013-08-12,Reds,Cubs,2,4,0,0,6,0
2013-08-12,Indians,Twins,0,2,0,3,4,0
2013-08-12,Tigers,White Sox,2,9,0,6,14,0
2013-08-12,Marlins,Royals,2,9,0,6,12,2
2013-08-12,Padres,Rockies,2,6,4,14,17,0
2013-08-12,Orioles,D-backs,6,10,2,7,9,0
2013-08-12,Mets,Dodgers,2,10,1,4,8,1
2013-08-13,Angels,Yankees,7,9,0,14,19,3
2013-08-13,Giants,Nationals,2,10,0,4,9,1
2013-08-13,Red Sox,Blue Jays,4,10,0,2,6,1
2013-08-13,Phillies,Braves,1,6,0,3,8,0
2013-08-13,Mariners,Rays,5,12,0,4,8,0
2013-08-13,Reds,Cubs,6,8,0,4,7,1
2013-08-13,Brewers,Rangers,5,7,1,1,9,0
2013-08-13,Indians,Twins,5,5,1,2,5,2
2013-08-13,Tigers,White Sox,3,11,1,4,10,2
2013-08-13,Marlins,Royals,1,6,0,0,4,0
2013-08-13,Pirates,Cardinals,3,10,2,4,14,0
2013-08-13,Padres,Rockies,7,12,0,5,12,1
2013-08-13,Orioles,D-backs,3,6,0,4,9,1
2013-08-13,Astros,Athletics,5,11,1,4,8,1
2013-08-13,Mets,Dodgers,2,7,0,4,8,0
2013-08-14,Indians,Twins,9,12,0,8,17,1
2013-08-14,Tigers,White Sox,6,9,1,4,14,2
2013-08-14,Marlins,Royals,5,12,1,2,5,1
2013-08-14,Reds,Cubs,5,8,0,0,2,0
2013-08-14,Padres,Rockies,2,8,0,4,8,0
2013-08-14,Orioles,D-backs,4,14,0,5,11,1
2013-08-14,Angels,Yankees,3,12,0,11,12,0
2013-08-14,Giants,Nationals,5,13,1,6,8,0
2013-08-14,Red Sox,Blue Jays,3,9,3,4,8,0
2013-08-14,Phillies,Braves,3,8,0,6,9,0
2013-08-14,Mariners,Rays,4,6,0,5,11,1
2013-08-14,Brewers,Rangers,4,9,1,5,7,0
2013-08-14,Pirates,Cardinals,5,8,1,1,4,1
2013-08-14,Astros,Athletics,2,11,0,1,7,0
2013-08-14,Mets,Dodgers,4,14,1,5,12,1
2013-08-15,Angels,Yankees,8,11,0,4,15,0
2013-08-15,Pirates,Cardinals,5,13,0,6,12,0
2013-08-15,Astros,Athletics,0,5,0,5,9,0
2013-08-15,Giants,Nationals,4,6,1,3,8,2
2013-08-15,Red Sox,Blue Jays,1,11,1,2,6,0
2013-08-15,Royals,Tigers,1,7,0,4,13,0
2013-08-15,Mariners,Rays,1,5,0,7,11,0
2013-08-15,White Sox,Twins,3,9,1,4,9,0
2013-08-15,Reds,Brewers,2,6,0,1,6,1
2013-08-15,Mets,Padres,4,7,0,1,7,0
2013-08-16,Royals,Tigers,2,7,0,1,2,0
2013-08-16,Cardinals,Cubs,0,2,1,7,9,0
2013-08-16,D-backs,Pirates,2,5,0,6,9,0
2013-08-16,Rockies,Orioles,6,8,0,3,5,0
2013-08-16,Dodgers,Phillies,4,7,1,0,3,1
2013-08-16,Royals,Tigers,3,8,0,0,4,2
2013-08-16,Yankees,Red Sox,10,15,2,3,10,3
2013-08-16,Blue Jays,Rays,4,13,1,5,8,0
2013-08-16,Giants,Marlins,14,19,1,10,16,2
2013-08-16,Nationals,Braves,2,9,3,3,9,0
2013-08-16,Mariners,Rangers,3,4,0,1,4,1
2013-08-16,White Sox,Twins,5,10,0,2,9,1
2013-08-16,Reds,Brewers,6,10,0,7,12,0
2013-08-16,Indians,Athletics,2,8,0,3,7,1
2013-08-16,Astros,Angels,8,13,2,2,6,1
2013-08-16,Mets,Padres,5,12,0,2,9,0
2013-08-17,D-backs,Pirates,15,20,1,5,11,1
2013-08-17,Yankees,Red Sox,1,8,2,6,14,0
2013-08-17,Cardinals,Cubs,4,5,0,0,5,0
2013-08-17,Rockies,Orioles,4,12,1,8,10,0
2013-08-17,Dodgers,Phillies,5,10,0,0,3,2
2013-08-17,Royals,Tigers,5,14,0,6,12,2
2013-08-17,White Sox,Twins,8,12,0,5,11,0
2013-08-17,Reds,Brewers,0,5,0,2,6,0
2013-08-17,Blue Jays,Rays,6,10,1,2,7,1
2013-08-17,Nationals,Braves,8,17,0,7,9,0
2013-08-17,Giants,Marlins,6,5,1,4,5,0
2013-08-17,Mariners,Rangers,3,10,2,15,14,0
2013-08-17,Mets,Padres,2,7,0,8,15,0
2013-08-17,Indians,Athletics,7,11,0,1,3,0
2013-08-17,Astros,Angels,5,14,0,6,12,0
2013-08-18,Royals,Tigers,3,7,1,6,12,0
2013-08-18,Giants,Marlins,5,13,1,6,9,0
2013-08-18,D-backs,Pirates,4,15,0,2,9,0
2013-08-18,Rockies,Orioles,2,8,0,7,15,0
2013-08-18,Nationals,Braves,1,8,0,2,5,0
2013-08-18,Dodgers,Phillies,2,8,2,3,7,1
2013-08-18,Blue Jays,Rays,1,5,0,2,8,0
2013-08-18,White Sox,Twins,5,8,3,2,10,0
2013-08-18,Reds,Brewers,9,10,0,1,4,1
2013-08-18,Cardinals,Cubs,6,8,0,1,6,1
2013-08-18,Mariners,Rangers,4,10,2,3,5,0
2013-08-18,Astros,Angels,7,12,0,5,9,1
2013-08-18,Indians,Athletics,3,9,1,7,12,1
2013-08-18,Mets,Padres,3,6,0,4,10,1
2013-08-18,Yankees,Red Sox,9,17,0,6,9,0
2013-08-19,Mets,Twins,6,14,1,1,7,0
2013-08-19,Rays,Orioles,4,10,0,3,15,1
2013-08-19,Rockies,Phillies,4,7,0,5,7,0
2013-08-19,D-backs,Reds,3,10,0,5,8,0
2013-08-19,Dodgers,Marlins,2,6,0,6,10,1
2013-08-19,Astros,Rangers,5,9,2,16,14,0
2013-08-19,Nationals,Cubs,1,6,0,11,9,0
2013-08-19,Cardinals,Brewers,8,16,1,5,11,0
2013-08-19,Indians,Angels,5,10,0,2,6,0
2013-08-19,Mariners,Athletics,1,8,0,2,6,2
2013-08-19,Pirates,Padres,3,5,0,1,6,1
2013-08-19,Red Sox,Giants,7,12,1,0,6,1
2013-08-20,Blue Jays,Yankees,4,9,1,8,11,0
2013-08-20,Blue Jays,Yankees,2,10,1,3,8,0
2013-08-20,Rays,Orioles,7,15,1,4,5,1
2013-08-20,Rockies,Phillies,5,10,1,3,3,0
2013-08-20,Twins,Tigers,6,10,0,3,11,0
2013-08-20,D-backs,Reds,5,7,0,2,6,1
2013-08-20,Braves,Mets,3,8,2,5,8,1
2013-08-20,Dodgers,Marlins,6,16,0,4,10,2
2013-08-20,Astros,Rangers,2,6,0,4,6,1
2013-08-20,Nationals,Cubs,4,14,2,2,6,1
2013-08-20,White Sox,Royals,2,5,0,0,8,0
2013-08-20,Cardinals,Brewers,3,8,1,6,10,0
2013-08-20,Indians,Angels,4,8,1,1,12,1
2013-08-20,Mariners,Athletics,7,7,0,4,11,1
2013-08-20,Pirates,Padres,8,9,1,1,6,1
2013-08-20,Red Sox,Giants,2,7,0,3,8,0
2013-08-21,Braves,Mets,4,9,0,1,8,0
2013-08-21,Cardinals,Brewers,8,12,1,6,14,1
2013-08-21,Mariners,Athletics,5,7,0,3,7,0
2013-08-21,Red Sox,Giants,12,12,0,1,5,2
2013-08-21,Pirates,Padres,1,4,0,2,11,0
2013-08-21,Indians,Angels,3,8,0,1,7,0
2013-08-21,Rays,Orioles,2,7,0,4,8,0
2013-08-21,Blue Jays,Yankees,2,6,0,4,6,1
2013-08-21,Rockies,Phillies,3,11,1,4,11,0
2013-08-21,Twins,Tigers,1,6,1,7,14,0
2013-08-21,D-backs,Reds,7,10,0,10,15,1
2013-08-21,Dodgers,Marlins,4,7,0,1,6,3
2013-08-21,Astros,Rangers,4,8,2,5,7,0
2013-08-21,Nationals,Cubs,11,11,0,6,14,0
2013-08-21,White Sox,Royals,5,13,2,2,6,0
2013-08-22,D-backs,Reds,1,7,1,2,5,0
2013-08-22,Dodgers,Marlins,6,8,0,0,6,0
2013-08-22,Blue Jays,Yankees,3,8,1,5,4,0
2013-08-22,Twins,Tigers,7,11,0,6,12,0
2013-08-22,Nationals,Cubs,5,11,3,4,8,1
2013-08-22,Rockies,Phillies,4,9,1,5,11,0
2013-08-22,White Sox,Royals,4,10,0,3,6,1
2013-08-22,Braves,Cardinals,2,9,1,6,9,0
2013-08-22,Pirates,Giants,10,13,0,5,8,0
2013-08-23,Twins,Indians,5,9,0,1,6,1
